File_Path,Label,Augmented
train/other_0042_augmented_6.jpeg,other,1
train/other_0031.jpeg,other,0
train/other_0021_augmented_3.jpeg,other,1
train/other_0154_augmented_1.jpeg,other,1
train/other_0137_augmented_4.jpeg,other,1
train/other_0109_augmented_4.jpeg,other,1
train/other_0174.jpeg,other,0
train/other_0159_augmented_8.jpeg,other,1
train/other_0167_augmented_8.jpeg,other,1
train/other_0032_augmented_0.jpeg,other,1
train/other_0051_augmented_5.jpeg,other,1
train/other_0231_augmented_0.jpeg,other,1
train/other_0252_augmented_5.jpeg,other,1
train/other_0089_augmented_5.jpeg,other,1
train/other_0179_augmented_2.jpeg,other,1
train/other_0124_augmented_7.jpeg,other,1
train/other_0147_augmented_2.jpeg,other,1
train/other_0181_augmented_8.jpeg,other,1
train/other_0220_augmented_7.jpeg,other,1
train/other_0243_augmented_2.jpeg,other,1
train/other_0086_augmented_8.jpeg,other,1
train/other_0023_augmented_7.jpeg,other,1
train/other_0040_augmented_2.jpeg,other,1
train/other_0123.jpeg,other,0
train/other_0135_augmented_0.jpeg,other,1
train/other_0156_augmented_5.jpeg,other,1
train/other_0168_augmented_5.jpeg,other,1
train/other_0089.jpeg,other,0
train/other_0263_augmented_8.jpeg,other,1
train/other_0098_augmented_2.jpeg,other,1
train/other_0060_augmented_8.jpeg,other,1
train/other_0102_augmented_8.jpeg,other,1
train/other_0199_augmented_7.jpeg,other,1
train/other_0069_augmented_0.jpeg,other,1
train/other_0237_augmented_5.jpeg,other,1
train/other_0254_augmented_0.jpeg,other,1
train/other_0209_augmented_5.jpeg,other,1
train/other_0034_augmented_5.jpeg,other,1
train/other_0057_augmented_0.jpeg,other,1
train/other_0122_augmented_2.jpeg,other,1
train/other_0141_augmented_7.jpeg,other,1
train/other_0218_augmented_2.jpeg,other,1
train/other_0025_augmented_2.jpeg,other,1
train/other_0046_augmented_7.jpeg,other,1
train/other_0078_augmented_7.jpeg,other,1
train/other_0070.jpeg,other,0
train/other_0226_augmented_2.jpeg,other,1
train/other_0245_augmented_7.jpeg,other,1
train/other_0188_augmented_0.jpeg,other,1
train/other_0133_augmented_5.jpeg,other,1
train/other_0150_augmented_0.jpeg,other,1
train/other_0005_augmented_8.jpeg,other,1
train/other_0238_augmented_8.jpeg,other,1
train/other_0206_augmented_8.jpeg,other,1
train/other_0135.jpeg,other,0
train/other_0008_augmented_1.jpeg,other,1
train/other_0256_augmented_4.jpeg,other,1
train/other_0235_augmented_1.jpeg,other,1
train/other_0268_augmented_4.jpeg,other,1
train/other_0055_augmented_4.jpeg,other,1
train/other_0036_augmented_1.jpeg,other,1
train/other_0143_augmented_3.jpeg,other,1
train/other_0120_augmented_6.jpeg,other,1
train/other_0044_augmented_3.jpeg,other,1
train/other_0027_augmented_6.jpeg,other,1
train/other_0019_augmented_6.jpeg,other,1
train/other_0247_augmented_3.jpeg,other,1
train/other_0224_augmented_6.jpeg,other,1
train/other_0027.jpeg,other,0
train/other_0162.jpeg,other,0
train/other_0152_augmented_4.jpeg,other,1
train/other_0131_augmented_1.jpeg,other,1
train/other_0249_augmented_8.jpeg,other,1
train/other_0074_augmented_8.jpeg,other,1
train/other_0121_augmented_0.jpeg,other,1
train/other_0142_augmented_5.jpeg,other,1
train/other_0115.jpeg,other,0
train/other_0050.jpeg,other,0
train/other_0234_augmented_7.jpeg,other,1
train/other_0257_augmented_2.jpeg,other,1
train/other_0009_augmented_7.jpeg,other,1
train/other_0092_augmented_8.jpeg,other,1
train/other_0037_augmented_7.jpeg,other,1
train/other_0054_augmented_2.jpeg,other,1
train/other_0269_augmented_2.jpeg,other,1
train/other_0130_augmented_7.jpeg,other,1
train/other_0153_augmented_2.jpeg,other,1
train/other_0195_augmented_8.jpeg,other,1
train/other_0026_augmented_0.jpeg,other,1
train/other_0045_augmented_5.jpeg,other,1
train/other_0225_augmented_0.jpeg,other,1
train/other_0246_augmented_5.jpeg,other,1
train/other_0018_augmented_0.jpeg,other,1
train/other_0173_augmented_8.jpeg,other,1
train/other_0142.jpeg,other,0
train/other_0140_augmented_1.jpeg,other,1
train/other_0123_augmented_4.jpeg,other,1
train/other_0198_augmented_1.jpeg,other,1
train/other_0007.jpeg,other,0
train/other_0255_augmented_6.jpeg,other,1
train/other_0236_augmented_3.jpeg,other,1
train/other_0068_augmented_6.jpeg,other,1
train/other_0056_augmented_6.jpeg,other,1
train/other_0035_augmented_3.jpeg,other,1
train/other_0208_augmented_3.jpeg,other,1
train/other_0151_augmented_6.jpeg,other,1
train/other_0132_augmented_3.jpeg,other,1
train/other_0047_augmented_1.jpeg,other,1
train/other_0024_augmented_4.jpeg,other,1
train/other_0219_augmented_4.jpeg,other,1
train/other_0244_augmented_1.jpeg,other,1
train/other_0227_augmented_4.jpeg,other,1
train/other_0079_augmented_1.jpeg,other,1
train/other_0189_augmented_6.jpeg,other,1
train/other_0088_augmented_3.jpeg,other,1
train/other_0178_augmented_4.jpeg,other,1
train/other_0154.jpeg,other,0
train/other_0146_augmented_4.jpeg,other,1
train/other_0125_augmented_1.jpeg,other,1
train/other_0011.jpeg,other,0
train/other_0050_augmented_3.jpeg,other,1
train/other_0033_augmented_6.jpeg,other,1
train/other_0253_augmented_3.jpeg,other,1
train/other_0230_augmented_6.jpeg,other,1
train/other_0157_augmented_3.jpeg,other,1
train/other_0134_augmented_6.jpeg,other,1
train/other_0169_augmented_3.jpeg,other,1
train/other_0099_augmented_4.jpeg,other,1
train/other_0242_augmented_4.jpeg,other,1
train/other_0221_augmented_1.jpeg,other,1
train/other_0041_augmented_4.jpeg,other,1
train/other_0022_augmented_1.jpeg,other,1
train/other_0103.jpeg,other,0
train/other_0011_augmented_8.jpeg,other,1
train/other_0212_augmented_8.jpeg,other,1
train/other_0119_augmented_5.jpeg,other,1
train/other_0127_augmented_5.jpeg,other,1
train/other_0144_augmented_0.jpeg,other,1
train/other_0031_augmented_2.jpeg,other,1
train/other_0046.jpeg,other,0
train/other_0052_augmented_7.jpeg,other,1
train/other_0232_augmented_2.jpeg,other,1
train/other_0251_augmented_7.jpeg,other,1
train/other_0136_augmented_2.jpeg,other,1
train/other_0155_augmented_7.jpeg,other,1
train/other_0108_augmented_2.jpeg,other,1
train/other_0223_augmented_5.jpeg,other,1
train/other_0240_augmented_0.jpeg,other,1
train/other_0020_augmented_5.jpeg,other,1
train/other_0043_augmented_0.jpeg,other,1
train/other_0116_augmented_8.jpeg,other,1
train/other_0128_augmented_8.jpeg,other,1
train/other_0129_augmented_2.jpeg,other,1
train/other_0174_augmented_7.jpeg,other,1
train/other_0117_augmented_2.jpeg,other,1
train/other_0084_augmented_0.jpeg,other,1
train/other_0197.jpeg,other,0
train/other_0062_augmented_0.jpeg,other,1
train/other_0001_augmented_5.jpeg,other,1
train/other_0178.jpeg,other,0
train/other_0261_augmented_0.jpeg,other,1
train/other_0202_augmented_5.jpeg,other,1
train/other_0109_augmented_8.jpeg,other,1
train/other_0137_augmented_8.jpeg,other,1
train/other_0192_augmented_7.jpeg,other,1
train/other_0233_augmented_8.jpeg,other,1
train/other_0095_augmented_7.jpeg,other,1
train/other_0030_augmented_8.jpeg,other,1
train/other_0251.jpeg,other,0
train/other_0165_augmented_0.jpeg,other,1
train/other_0106_augmented_5.jpeg,other,1
train/other_0138_augmented_5.jpeg,other,1
train/other_0183_augmented_0.jpeg,other,1
train/other_0270_augmented_7.jpeg,other,1
train/other_0213_augmented_2.jpeg,other,1
train/other_0073_augmented_7.jpeg,other,1
train/other_0010_augmented_2.jpeg,other,1
train/other_0148_augmented_3.jpeg,other,1
train/other_0115_augmented_6.jpeg,other,1
train/other_0176_augmented_3.jpeg,other,1
train/other_0086_augmented_4.jpeg,other,1
train/other_0003_augmented_1.jpeg,other,1
train/other_0060_augmented_4.jpeg,other,1
train/other_0200_augmented_1.jpeg,other,1
train/other_0263_augmented_4.jpeg,other,1
train/other_0085.jpeg,other,0
train/other_0190_augmented_3.jpeg,other,1
train/other_0097_augmented_3.jpeg,other,1
train/other_0206.jpeg,other,0
train/other_0104_augmented_1.jpeg,other,1
train/other_0167_augmented_4.jpeg,other,1
train/other_0159_augmented_4.jpeg,other,1
train/other_0181_augmented_4.jpeg,other,1
train/other_0211_augmented_6.jpeg,other,1
train/other_0272_augmented_3.jpeg,other,1
train/other_0012_augmented_6.jpeg,other,1
train/other_0071_augmented_3.jpeg,other,1
train/other_0113_augmented_3.jpeg,other,1
train/other_0170_augmented_6.jpeg,other,1
train/other_0080_augmented_1.jpeg,other,1
train/other_0058_augmented_1.jpeg,other,1
train/other_0139.jpeg,other,0
train/other_0206_augmented_4.jpeg,other,1
train/other_0265_augmented_1.jpeg,other,1
train/other_0238_augmented_4.jpeg,other,1
train/other_0093.jpeg,other,0
train/other_0005_augmented_4.jpeg,other,1
train/other_0196_augmented_6.jpeg,other,1
train/other_0091_augmented_6.jpeg,other,1
train/other_0210.jpeg,other,0
train/other_0102_augmented_4.jpeg,other,1
train/other_0161_augmented_1.jpeg,other,1
train/other_0187_augmented_1.jpeg,other,1
train/other_0229_augmented_3.jpeg,other,1
train/other_0014_augmented_3.jpeg,other,1
train/other_0077_augmented_6.jpeg,other,1
train/other_0049_augmented_6.jpeg,other,1
train/other_0217_augmented_3.jpeg,other,1
train/other_0181.jpeg,other,0
train/other_0172_augmented_2.jpeg,other,1
train/other_0111_augmented_7.jpeg,other,1
train/other_0082_augmented_5.jpeg,other,1
train/other_0039_augmented_0.jpeg,other,1
train/other_0267_augmented_5.jpeg,other,1
train/other_0204_augmented_0.jpeg,other,1
train/other_0259_augmented_5.jpeg,other,1
train/other_0064_augmented_5.jpeg,other,1
train/other_0007_augmented_0.jpeg,other,1
train/other_0152_augmented_8.jpeg,other,1
train/other_0194_augmented_2.jpeg,other,1
train/other_0093_augmented_2.jpeg,other,1
train/other_0055_augmented_8.jpeg,other,1
train/other_0268_augmented_8.jpeg,other,1
train/other_0256_augmented_8.jpeg,other,1
train/other_0247.jpeg,other,0
train/other_0163_augmented_5.jpeg,other,1
train/other_0100_augmented_0.jpeg,other,1
train/other_0185_augmented_5.jpeg,other,1
train/other_0248_augmented_2.jpeg,other,1
train/other_0075_augmented_2.jpeg,other,1
train/other_0016_augmented_7.jpeg,other,1
train/other_0028_augmented_7.jpeg,other,1
train/other_0215_augmented_7.jpeg,other,1
train/other_0093_augmented_3.jpeg,other,1
train/other_0246.jpeg,other,0
train/other_0100_augmented_1.jpeg,other,1
train/other_0163_augmented_4.jpeg,other,1
train/other_0185_augmented_4.jpeg,other,1
train/other_0248_augmented_3.jpeg,other,1
train/other_0016_augmented_6.jpeg,other,1
train/other_0075_augmented_3.jpeg,other,1
train/other_0028_augmented_6.jpeg,other,1
train/other_0215_augmented_6.jpeg,other,1
train/other_0180.jpeg,other,0
train/other_0111_augmented_6.jpeg,other,1
train/other_0172_augmented_3.jpeg,other,1
train/other_0082_augmented_4.jpeg,other,1
train/other_0039_augmented_1.jpeg,other,1
train/other_0204_augmented_1.jpeg,other,1
train/other_0267_augmented_4.jpeg,other,1
train/other_0259_augmented_4.jpeg,other,1
train/other_0007_augmented_1.jpeg,other,1
train/other_0064_augmented_4.jpeg,other,1
train/other_0194_augmented_3.jpeg,other,1
train/other_0091_augmented_7.jpeg,other,1
train/other_0034_augmented_8.jpeg,other,1
train/other_0209_augmented_8.jpeg,other,1
train/other_0237_augmented_8.jpeg,other,1
train/other_0211.jpeg,other,0
train/other_0161_augmented_0.jpeg,other,1
train/other_0102_augmented_5.jpeg,other,1
train/other_0187_augmented_0.jpeg,other,1
train/other_0229_augmented_2.jpeg,other,1
train/other_0077_augmented_7.jpeg,other,1
train/other_0014_augmented_2.jpeg,other,1
train/other_0049_augmented_7.jpeg,other,1
train/other_0217_augmented_2.jpeg,other,1
train/other_0170_augmented_7.jpeg,other,1
train/other_0113_augmented_2.jpeg,other,1
train/other_0080_augmented_0.jpeg,other,1
train/other_0058_augmented_0.jpeg,other,1
train/other_0265_augmented_0.jpeg,other,1
train/other_0206_augmented_5.jpeg,other,1
train/other_0138.jpeg,other,0
train/other_0092.jpeg,other,0
train/other_0238_augmented_5.jpeg,other,1
train/other_0005_augmented_5.jpeg,other,1
train/other_0133_augmented_8.jpeg,other,1
train/other_0196_augmented_7.jpeg,other,1
train/other_0252_augmented_8.jpeg,other,1
train/other_0097_augmented_2.jpeg,other,1
train/other_0051_augmented_8.jpeg,other,1
train/other_0207.jpeg,other,0
train/other_0167_augmented_5.jpeg,other,1
train/other_0104_augmented_0.jpeg,other,1
train/other_0159_augmented_5.jpeg,other,1
train/other_0181_augmented_5.jpeg,other,1
train/other_0089_augmented_8.jpeg,other,1
train/other_0272_augmented_2.jpeg,other,1
train/other_0211_augmented_7.jpeg,other,1
train/other_0071_augmented_2.jpeg,other,1
train/other_0012_augmented_7.jpeg,other,1
train/other_0148_augmented_2.jpeg,other,1
train/other_0176_augmented_2.jpeg,other,1
train/other_0115_augmented_7.jpeg,other,1
train/other_0086_augmented_5.jpeg,other,1
train/other_0060_augmented_5.jpeg,other,1
train/other_0003_augmented_0.jpeg,other,1
train/other_0263_augmented_5.jpeg,other,1
train/other_0200_augmented_0.jpeg,other,1
train/other_0168_augmented_8.jpeg,other,1
train/other_0084.jpeg,other,0
train/other_0156_augmented_8.jpeg,other,1
train/other_0190_augmented_2.jpeg,other,1
train/other_0095_augmented_6.jpeg,other,1
train/other_0250.jpeg,other,0
train/other_0106_augmented_4.jpeg,other,1
train/other_0165_augmented_1.jpeg,other,1
train/other_0138_augmented_4.jpeg,other,1
train/other_0183_augmented_1.jpeg,other,1
train/other_0213_augmented_3.jpeg,other,1
train/other_0270_augmented_6.jpeg,other,1
train/other_0010_augmented_3.jpeg,other,1
train/other_0073_augmented_6.jpeg,other,1
train/other_0129_augmented_3.jpeg,other,1
train/other_0117_augmented_3.jpeg,other,1
train/other_0174_augmented_6.jpeg,other,1
train/other_0084_augmented_1.jpeg,other,1
train/other_0196.jpeg,other,0
train/other_0179.jpeg,other,0
train/other_0001_augmented_4.jpeg,other,1
train/other_0062_augmented_1.jpeg,other,1
train/other_0202_augmented_4.jpeg,other,1
train/other_0261_augmented_1.jpeg,other,1
train/other_0192_augmented_6.jpeg,other,1
train/other_0155_augmented_6.jpeg,other,1
train/other_0136_augmented_3.jpeg,other,1
train/other_0108_augmented_3.jpeg,other,1
train/other_0240_augmented_1.jpeg,other,1
train/other_0223_augmented_4.jpeg,other,1
train/other_0043_augmented_1.jpeg,other,1
train/other_0020_augmented_4.jpeg,other,1
train/other_0102.jpeg,other,0
train/other_0119_augmented_4.jpeg,other,1
train/other_0144_augmented_1.jpeg,other,1
train/other_0127_augmented_4.jpeg,other,1
train/other_0052_augmented_6.jpeg,other,1
train/other_0031_augmented_3.jpeg,other,1
train/other_0047.jpeg,other,0
train/other_0251_augmented_6.jpeg,other,1
train/other_0232_augmented_3.jpeg,other,1
train/other_0134_augmented_7.jpeg,other,1
train/other_0157_augmented_2.jpeg,other,1
train/other_0191_augmented_8.jpeg,other,1
train/other_0169_augmented_2.jpeg,other,1
train/other_0099_augmented_5.jpeg,other,1
train/other_0221_augmented_0.jpeg,other,1
train/other_0242_augmented_5.jpeg,other,1
train/other_0022_augmented_0.jpeg,other,1
train/other_0041_augmented_5.jpeg,other,1
train/other_0177_augmented_8.jpeg,other,1
train/other_0149_augmented_8.jpeg,other,1
train/other_0070_augmented_8.jpeg,other,1
train/other_0088_augmented_2.jpeg,other,1
train/other_0178_augmented_5.jpeg,other,1
train/other_0125_augmented_0.jpeg,other,1
train/other_0146_augmented_5.jpeg,other,1
train/other_0155.jpeg,other,0
train/other_0010.jpeg,other,0
train/other_0096_augmented_8.jpeg,other,1
train/other_0033_augmented_7.jpeg,other,1
train/other_0050_augmented_2.jpeg,other,1
train/other_0230_augmented_7.jpeg,other,1
train/other_0253_augmented_2.jpeg,other,1
train/other_0132_augmented_2.jpeg,other,1
train/other_0151_augmented_7.jpeg,other,1
train/other_0024_augmented_5.jpeg,other,1
train/other_0047_augmented_0.jpeg,other,1
train/other_0219_augmented_5.jpeg,other,1
train/other_0227_augmented_5.jpeg,other,1
train/other_0244_augmented_0.jpeg,other,1
train/other_0079_augmented_0.jpeg,other,1
train/other_0189_augmented_7.jpeg,other,1
train/other_0112_augmented_8.jpeg,other,1
train/other_0143.jpeg,other,0
train/other_0216_augmented_8.jpeg,other,1
train/other_0228_augmented_8.jpeg,other,1
train/other_0015_augmented_8.jpeg,other,1
train/other_0123_augmented_5.jpeg,other,1
train/other_0140_augmented_0.jpeg,other,1
train/other_0198_augmented_0.jpeg,other,1
train/other_0006.jpeg,other,0
train/other_0236_augmented_2.jpeg,other,1
train/other_0255_augmented_7.jpeg,other,1
train/other_0068_augmented_7.jpeg,other,1
train/other_0035_augmented_2.jpeg,other,1
train/other_0056_augmented_7.jpeg,other,1
train/other_0208_augmented_2.jpeg,other,1
train/other_0153_augmented_3.jpeg,other,1
train/other_0130_augmented_6.jpeg,other,1
train/other_0045_augmented_4.jpeg,other,1
train/other_0026_augmented_1.jpeg,other,1
train/other_0246_augmented_4.jpeg,other,1
train/other_0225_augmented_1.jpeg,other,1
train/other_0018_augmented_1.jpeg,other,1
train/other_0142_augmented_4.jpeg,other,1
train/other_0121_augmented_1.jpeg,other,1
train/other_0114.jpeg,other,0
train/other_0051.jpeg,other,0
train/other_0257_augmented_3.jpeg,other,1
train/other_0234_augmented_6.jpeg,other,1
train/other_0009_augmented_6.jpeg,other,1
train/other_0054_augmented_3.jpeg,other,1
train/other_0037_augmented_6.jpeg,other,1
train/other_0269_augmented_3.jpeg,other,1
train/other_0082_augmented_8.jpeg,other,1
train/other_0027_augmented_7.jpeg,other,1
train/other_0044_augmented_2.jpeg,other,1
train/other_0019_augmented_7.jpeg,other,1
train/other_0224_augmented_7.jpeg,other,1
train/other_0247_augmented_2.jpeg,other,1
train/other_0026.jpeg,other,0
train/other_0163.jpeg,other,0
train/other_0131_augmented_0.jpeg,other,1
train/other_0152_augmented_5.jpeg,other,1
train/other_0064_augmented_8.jpeg,other,1
train/other_0259_augmented_8.jpeg,other,1
train/other_0267_augmented_8.jpeg,other,1
train/other_0163_augmented_8.jpeg,other,1
train/other_0008_augmented_0.jpeg,other,1
train/other_0235_augmented_0.jpeg,other,1
train/other_0256_augmented_5.jpeg,other,1
train/other_0268_augmented_5.jpeg,other,1
train/other_0036_augmented_0.jpeg,other,1
train/other_0055_augmented_5.jpeg,other,1
train/other_0120_augmented_7.jpeg,other,1
train/other_0143_augmented_2.jpeg,other,1
train/other_0185_augmented_8.jpeg,other,1
train/other_0218_augmented_3.jpeg,other,1
train/other_0046_augmented_6.jpeg,other,1
train/other_0025_augmented_3.jpeg,other,1
train/other_0078_augmented_6.jpeg,other,1
train/other_0071.jpeg,other,0
train/other_0245_augmented_6.jpeg,other,1
train/other_0226_augmented_3.jpeg,other,1
train/other_0188_augmented_1.jpeg,other,1
train/other_0150_augmented_1.jpeg,other,1
train/other_0133_augmented_4.jpeg,other,1
train/other_0134.jpeg,other,0
train/other_0199_augmented_6.jpeg,other,1
train/other_0069_augmented_1.jpeg,other,1
train/other_0254_augmented_1.jpeg,other,1
train/other_0237_augmented_4.jpeg,other,1
train/other_0209_augmented_4.jpeg,other,1
train/other_0057_augmented_1.jpeg,other,1
train/other_0034_augmented_4.jpeg,other,1
train/other_0141_augmented_6.jpeg,other,1
train/other_0122_augmented_3.jpeg,other,1
train/other_0243_augmented_3.jpeg,other,1
train/other_0220_augmented_6.jpeg,other,1
train/other_0040_augmented_3.jpeg,other,1
train/other_0023_augmented_6.jpeg,other,1
train/other_0067.jpeg,other,0
train/other_0156_augmented_4.jpeg,other,1
train/other_0135_augmented_1.jpeg,other,1
train/other_0122.jpeg,other,0
train/other_0088.jpeg,other,0
train/other_0168_augmented_4.jpeg,other,1
train/other_0098_augmented_3.jpeg,other,1
train/other_0051_augmented_4.jpeg,other,1
train/other_0032_augmented_1.jpeg,other,1
train/other_0252_augmented_4.jpeg,other,1
train/other_0231_augmented_1.jpeg,other,1
train/other_0089_augmented_4.jpeg,other,1
train/other_0179_augmented_3.jpeg,other,1
train/other_0147_augmented_3.jpeg,other,1
train/other_0124_augmented_6.jpeg,other,1
train/other_0222_augmented_2.jpeg,other,1
train/other_0241_augmented_7.jpeg,other,1
train/other_0021_augmented_2.jpeg,other,1
train/other_0042_augmented_7.jpeg,other,1
train/other_0030.jpeg,other,0
train/other_0137_augmented_5.jpeg,other,1
train/other_0154_augmented_0.jpeg,other,1
train/other_0109_augmented_5.jpeg,other,1
train/other_0202_augmented_8.jpeg,other,1
train/other_0001_augmented_8.jpeg,other,1
train/other_0175.jpeg,other,0
train/other_0138_augmented_8.jpeg,other,1
train/other_0106_augmented_8.jpeg,other,1
train/other_0030_augmented_5.jpeg,other,1
train/other_0053_augmented_0.jpeg,other,1
train/other_0233_augmented_5.jpeg,other,1
train/other_0250_augmented_0.jpeg,other,1
train/other_0118_augmented_2.jpeg,other,1
train/other_0126_augmented_2.jpeg,other,1
train/other_0145_augmented_7.jpeg,other,1
train/other_0127_augmented_8.jpeg,other,1
train/other_0182_augmented_7.jpeg,other,1
train/other_0119_augmented_8.jpeg,other,1
train/other_0271_augmented_0.jpeg,other,1
train/other_0212_augmented_5.jpeg,other,1
train/other_0072_augmented_0.jpeg,other,1
train/other_0011_augmented_5.jpeg,other,1
train/other_0094_augmented_0.jpeg,other,1
train/other_0164_augmented_7.jpeg,other,1
train/other_0107_augmented_2.jpeg,other,1
train/other_0139_augmented_2.jpeg,other,1
train/other_0063_augmented_7.jpeg,other,1
train/other_0260_augmented_7.jpeg,other,1
train/other_0193_augmented_0.jpeg,other,1
train/other_0128_augmented_5.jpeg,other,1
train/other_0175_augmented_0.jpeg,other,1
train/other_0116_augmented_5.jpeg,other,1
train/other_0227.jpeg,other,0
train/other_0085_augmented_7.jpeg,other,1
train/other_0020_augmented_8.jpeg,other,1
train/other_0223_augmented_8.jpeg,other,1
train/other_0159.jpeg,other,0
train/other_0180_augmented_3.jpeg,other,1
train/other_0210_augmented_1.jpeg,other,1
train/other_0013_augmented_1.jpeg,other,1
train/other_0070_augmented_4.jpeg,other,1
train/other_0096_augmented_4.jpeg,other,1
train/other_0105_augmented_6.jpeg,other,1
train/other_0166_augmented_3.jpeg,other,1
train/other_0158_augmented_3.jpeg,other,1
train/other_0002_augmented_6.jpeg,other,1
train/other_0061_augmented_3.jpeg,other,1
train/other_0201_augmented_6.jpeg,other,1
train/other_0262_augmented_3.jpeg,other,1
train/other_0191_augmented_4.jpeg,other,1
train/other_0149_augmented_4.jpeg,other,1
train/other_0114_augmented_1.jpeg,other,1
train/other_0177_augmented_4.jpeg,other,1
train/other_0270.jpeg,other,0
train/other_0087_augmented_3.jpeg,other,1
train/other_0186_augmented_6.jpeg,other,1
train/other_0015_augmented_4.jpeg,other,1
train/other_0076_augmented_1.jpeg,other,1
train/other_0228_augmented_4.jpeg,other,1
train/other_0216_augmented_4.jpeg,other,1
train/other_0048_augmented_1.jpeg,other,1
train/other_0090_augmented_1.jpeg,other,1
train/other_0103_augmented_3.jpeg,other,1
train/other_0160_augmented_6.jpeg,other,1
train/other_0207_augmented_3.jpeg,other,1
train/other_0264_augmented_6.jpeg,other,1
train/other_0059_augmented_6.jpeg,other,1
train/other_0004_augmented_3.jpeg,other,1
train/other_0067_augmented_6.jpeg,other,1
train/other_0239_augmented_3.jpeg,other,1
train/other_0197_augmented_1.jpeg,other,1
train/other_0112_augmented_4.jpeg,other,1
train/other_0171_augmented_1.jpeg,other,1
train/other_0266.jpeg,other,0
train/other_0081_augmented_6.jpeg,other,1
train/other_0118.jpeg,other,0
train/other_0142_augmented_8.jpeg,other,1
train/other_0184_augmented_2.jpeg,other,1
train/other_0074_augmented_5.jpeg,other,1
train/other_0017_augmented_0.jpeg,other,1
train/other_0249_augmented_5.jpeg,other,1
train/other_0214_augmented_0.jpeg,other,1
train/other_0029_augmented_0.jpeg,other,1
train/other_0092_augmented_5.jpeg,other,1
train/other_0162_augmented_2.jpeg,other,1
train/other_0101_augmented_7.jpeg,other,1
train/other_0266_augmented_2.jpeg,other,1
train/other_0205_augmented_7.jpeg,other,1
train/other_0038_augmented_7.jpeg,other,1
train/other_0065_augmented_2.jpeg,other,1
train/other_0006_augmented_7.jpeg,other,1
train/other_0258_augmented_2.jpeg,other,1
train/other_0195_augmented_5.jpeg,other,1
train/other_0173_augmented_5.jpeg,other,1
train/other_0110_augmented_0.jpeg,other,1
train/other_0231.jpeg,other,0
train/other_0246_augmented_8.jpeg,other,1
train/other_0083_augmented_2.jpeg,other,1
train/other_0045_augmented_8.jpeg,other,1
train/other_0121_augmented_6.jpeg,other,1
train/other_0142_augmented_3.jpeg,other,1
train/other_0113.jpeg,other,0
train/other_0009_augmented_1.jpeg,other,1
train/other_0234_augmented_1.jpeg,other,1
train/other_0257_augmented_4.jpeg,other,1
train/other_0269_augmented_4.jpeg,other,1
train/other_0037_augmented_1.jpeg,other,1
train/other_0054_augmented_4.jpeg,other,1
train/other_0056.jpeg,other,0
train/other_0130_augmented_1.jpeg,other,1
train/other_0153_augmented_4.jpeg,other,1
train/other_0026_augmented_6.jpeg,other,1
train/other_0045_augmented_3.jpeg,other,1
train/other_0018_augmented_6.jpeg,other,1
train/other_0225_augmented_6.jpeg,other,1
train/other_0246_augmented_3.jpeg,other,1
train/other_0140_augmented_7.jpeg,other,1
train/other_0123_augmented_2.jpeg,other,1
train/other_0144.jpeg,other,0
train/other_0068_augmented_0.jpeg,other,1
train/other_0001.jpeg,other,0
train/other_0255_augmented_0.jpeg,other,1
train/other_0236_augmented_5.jpeg,other,1
train/other_0208_augmented_5.jpeg,other,1
train/other_0056_augmented_0.jpeg,other,1
train/other_0035_augmented_5.jpeg,other,1
train/other_0103_augmented_8.jpeg,other,1
train/other_0198_augmented_7.jpeg,other,1
train/other_0004_augmented_8.jpeg,other,1
train/other_0239_augmented_8.jpeg,other,1
train/other_0207_augmented_8.jpeg,other,1
train/other_0151_augmented_0.jpeg,other,1
train/other_0132_augmented_5.jpeg,other,1
train/other_0189_augmented_0.jpeg,other,1
train/other_0219_augmented_2.jpeg,other,1
train/other_0047_augmented_7.jpeg,other,1
train/other_0024_augmented_2.jpeg,other,1
train/other_0079_augmented_7.jpeg,other,1
train/other_0244_augmented_7.jpeg,other,1
train/other_0227_augmented_2.jpeg,other,1
train/other_0178_augmented_2.jpeg,other,1
train/other_0152.jpeg,other,0
train/other_0146_augmented_2.jpeg,other,1
train/other_0125_augmented_7.jpeg,other,1
train/other_0180_augmented_8.jpeg,other,1
train/other_0088_augmented_5.jpeg,other,1
train/other_0050_augmented_5.jpeg,other,1
train/other_0033_augmented_0.jpeg,other,1
train/other_0253_augmented_5.jpeg,other,1
train/other_0230_augmented_0.jpeg,other,1
train/other_0158_augmented_8.jpeg,other,1
train/other_0166_augmented_8.jpeg,other,1
train/other_0017.jpeg,other,0
train/other_0262_augmented_8.jpeg,other,1
train/other_0099_augmented_2.jpeg,other,1
train/other_0061_augmented_8.jpeg,other,1
train/other_0157_augmented_5.jpeg,other,1
train/other_0134_augmented_0.jpeg,other,1
train/other_0169_augmented_5.jpeg,other,1
train/other_0242_augmented_2.jpeg,other,1
train/other_0221_augmented_7.jpeg,other,1
train/other_0087_augmented_8.jpeg,other,1
train/other_0041_augmented_2.jpeg,other,1
train/other_0022_augmented_7.jpeg,other,1
train/other_0119_augmented_3.jpeg,other,1
train/other_0127_augmented_3.jpeg,other,1
train/other_0144_augmented_6.jpeg,other,1
train/other_0105.jpeg,other,0
train/other_0031_augmented_4.jpeg,other,1
train/other_0040.jpeg,other,0
train/other_0052_augmented_1.jpeg,other,1
train/other_0232_augmented_4.jpeg,other,1
